257Q:acc 0.9503, nmi 0.8955, ari 0.8949, f1 0.9506
257Z:acc 0.9515, nmi 0.8997, ari 0.8978, f1 0.9519
257Z2:acc 0.9502, nmi 0.8983, ari 0.8952, f1 0.9507
257P:acc 0.9505, nmi 0.8959, ari 0.8954, f1 0.9508
258Q:acc 0.9503, nmi 0.8955, ari 0.8949, f1 0.9506
258Z:acc 0.9515, nmi 0.8997, ari 0.8978, f1 0.9519
258Z2:acc 0.9502, nmi 0.8983, ari 0.8952, f1 0.9507
258P:acc 0.9505, nmi 0.8959, ari 0.8954, f1 0.9508
259Q:acc 0.9503, nmi 0.8955, ari 0.8949, f1 0.9506
259Z:acc 0.9515, nmi 0.8997, ari 0.8978, f1 0.9519
259Z2:acc 0.9502, nmi 0.8983, ari 0.8952, f1 0.9507
259P:acc 0.9505, nmi 0.8959, ari 0.8954, f1 0.9508
260Q:acc 0.9503, nmi 0.8955, ari 0.8949, f1 0.9506
260Z:acc 0.9515, nmi 0.8997, ari 0.8978, f1 0.9519
260Z2:acc 0.9502, nmi 0.8983, ari 0.8952, f1 0.9507
260P:acc 0.9505, nmi 0.8959, ari 0.8954, f1 0.9508
261Q:acc 0.9504, nmi 0.8956, ari 0.8951, f1 0.9507
261Z:acc 0.9515, nmi 0.8997, ari 0.8978, f1 0.9519
261Z2:acc 0.9502, nmi 0.8983, ari 0.8952, f1 0.9507
261P:acc 0.9505, nmi 0.8957, ari 0.8953, f1 0.9507
262Q:acc 0.9504, nmi 0.8956, ari 0.8951, f1 0.9507
262Z:acc 0.9515, nmi 0.8997, ari 0.8978, f1 0.9519
262Z2:acc 0.9502, nmi 0.8983, ari 0.8952, f1 0.9507
262P:acc 0.9505, nmi 0.8959, ari 0.8954, f1 0.9508
263Q:acc 0.9503, nmi 0.8954, ari 0.8949, f1 0.9506
263Z:acc 0.9515, nmi 0.8997, ari 0.8978, f1 0.9519
263Z2:acc 0.9503, nmi 0.8984, ari 0.8953, f1 0.9507
263P:acc 0.9505, nmi 0.8958, ari 0.8954, f1 0.9508
264Q:acc 0.9505, nmi 0.8958, ari 0.8952, f1 0.9507
264Z:acc 0.9515, nmi 0.8997, ari 0.8978, f1 0.9519
264Z2:acc 0.9503, nmi 0.8984, ari 0.8953, f1 0.9507
264P:acc 0.9505, nmi 0.8959, ari 0.8954, f1 0.9508
265Q:acc 0.9506, nmi 0.8961, ari 0.8956, f1 0.9509
265Z:acc 0.9516, nmi 0.8998, ari 0.8980, f1 0.9519
265Z2:acc 0.9503, nmi 0.8984, ari 0.8953, f1 0.9507
265P:acc 0.9505, nmi 0.8959, ari 0.8954, f1 0.9508
266Q:acc 0.9505, nmi 0.8958, ari 0.8952, f1 0.9507
266Z:acc 0.9516, nmi 0.8998, ari 0.8980, f1 0.9519
266Z2:acc 0.9504, nmi 0.8986, ari 0.8955, f1 0.9508
266P:acc 0.9505, nmi 0.8957, ari 0.8953, f1 0.9507
267Q:acc 0.9506, nmi 0.8960, ari 0.8956, f1 0.9509
267Z:acc 0.9517, nmi 0.8998, ari 0.8982, f1 0.9520
267Z2:acc 0.9504, nmi 0.8986, ari 0.8955, f1 0.9508
267P:acc 0.9506, nmi 0.8960, ari 0.8956, f1 0.9509
268Q:acc 0.9505, nmi 0.8957, ari 0.8952, f1 0.9507
268Z:acc 0.9516, nmi 0.8997, ari 0.8980, f1 0.9519
268Z2:acc 0.9503, nmi 0.8985, ari 0.8953, f1 0.9507
268P:acc 0.9505, nmi 0.8958, ari 0.8954, f1 0.9508
269Q:acc 0.9506, nmi 0.8960, ari 0.8956, f1 0.9509
269Z:acc 0.9516, nmi 0.8997, ari 0.8980, f1 0.9519
269Z2:acc 0.9504, nmi 0.8986, ari 0.8955, f1 0.9508
269P:acc 0.9506, nmi 0.8960, ari 0.8956, f1 0.9509
270Q:acc 0.9505, nmi 0.8957, ari 0.8952, f1 0.9507
270Z:acc 0.9516, nmi 0.8997, ari 0.8980, f1 0.9519
270Z2:acc 0.9503, nmi 0.8985, ari 0.8953, f1 0.9507
270P:acc 0.9505, nmi 0.8959, ari 0.8954, f1 0.9508
271Q:acc 0.9507, nmi 0.8961, ari 0.8957, f1 0.9509
271Z:acc 0.9517, nmi 0.8999, ari 0.8982, f1 0.9520
271Z2:acc 0.9504, nmi 0.8986, ari 0.8955, f1 0.9508
271P:acc 0.9506, nmi 0.8960, ari 0.8956, f1 0.9509
272Q:acc 0.9506, nmi 0.8959, ari 0.8956, f1 0.9509
272Z:acc 0.9516, nmi 0.8997, ari 0.8980, f1 0.9519
272Z2:acc 0.9502, nmi 0.8982, ari 0.8952, f1 0.9507
272P:acc 0.9506, nmi 0.8960, ari 0.8956, f1 0.9509
273Q:acc 0.9506, nmi 0.8959, ari 0.8956, f1 0.9509
273Z:acc 0.9517, nmi 0.8999, ari 0.8982, f1 0.9520
273Z2:acc 0.9502, nmi 0.8982, ari 0.8952, f1 0.9507
273P:acc 0.9508, nmi 0.8962, ari 0.8959, f1 0.9510
274Q:acc 0.9507, nmi 0.8960, ari 0.8957, f1 0.9510
274Z:acc 0.9517, nmi 0.8999, ari 0.8982, f1 0.9520
274Z2:acc 0.9502, nmi 0.8982, ari 0.8952, f1 0.9507
274P:acc 0.9508, nmi 0.8962, ari 0.8959, f1 0.9510
275Q:acc 0.9506, nmi 0.8959, ari 0.8956, f1 0.9509
275Z:acc 0.9517, nmi 0.8999, ari 0.8982, f1 0.9520
275Z2:acc 0.9503, nmi 0.8983, ari 0.8953, f1 0.9507
275P:acc 0.9508, nmi 0.8962, ari 0.8959, f1 0.9510
276Q:acc 0.9507, nmi 0.8961, ari 0.8957, f1 0.9509
276Z:acc 0.9517, nmi 0.8999, ari 0.8982, f1 0.9520
276Z2:acc 0.9503, nmi 0.8983, ari 0.8953, f1 0.9507
276P:acc 0.9508, nmi 0.8962, ari 0.8959, f1 0.9510
277Q:acc 0.9506, nmi 0.8959, ari 0.8956, f1 0.9509
277Z:acc 0.9518, nmi 0.9001, ari 0.8983, f1 0.9521
277Z2:acc 0.9503, nmi 0.8983, ari 0.8953, f1 0.9507
277P:acc 0.9508, nmi 0.8962, ari 0.8959, f1 0.9510
278Q:acc 0.9506, nmi 0.8959, ari 0.8956, f1 0.9509
278Z:acc 0.9518, nmi 0.9001, ari 0.8983, f1 0.9521
278Z2:acc 0.9503, nmi 0.8983, ari 0.8953, f1 0.9507
278P:acc 0.9507, nmi 0.8960, ari 0.8958, f1 0.9509
279Q:acc 0.9507, nmi 0.8960, ari 0.8957, f1 0.9510
279Z:acc 0.9518, nmi 0.9001, ari 0.8983, f1 0.9521
279Z2:acc 0.9502, nmi 0.8982, ari 0.8951, f1 0.9507
279P:acc 0.9508, nmi 0.8962, ari 0.8959, f1 0.9510
280Q:acc 0.9505, nmi 0.8957, ari 0.8954, f1 0.9508
280Z:acc 0.9518, nmi 0.9002, ari 0.8985, f1 0.9522
280Z2:acc 0.9502, nmi 0.8982, ari 0.8951, f1 0.9507
280P:acc 0.9507, nmi 0.8961, ari 0.8958, f1 0.9509
281Q:acc 0.9505, nmi 0.8956, ari 0.8954, f1 0.9508
281Z:acc 0.9518, nmi 0.9002, ari 0.8985, f1 0.9522
281Z2:acc 0.9502, nmi 0.8982, ari 0.8951, f1 0.9507
281P:acc 0.9508, nmi 0.8960, ari 0.8959, f1 0.9510
282Q:acc 0.9506, nmi 0.8958, ari 0.8955, f1 0.9509
282Z:acc 0.9518, nmi 0.9001, ari 0.8983, f1 0.9521
282Z2:acc 0.9502, nmi 0.8982, ari 0.8950, f1 0.9506
282P:acc 0.9508, nmi 0.8962, ari 0.8961, f1 0.9511
283Q:acc 0.9506, nmi 0.8959, ari 0.8956, f1 0.9509
283Z:acc 0.9518, nmi 0.9003, ari 0.8985, f1 0.9522
283Z2:acc 0.9502, nmi 0.8982, ari 0.8950, f1 0.9506
283P:acc 0.9509, nmi 0.8963, ari 0.8962, f1 0.9512
284Q:acc 0.9505, nmi 0.8956, ari 0.8954, f1 0.9508
284Z:acc 0.9520, nmi 0.9006, ari 0.8988, f1 0.9523
284Z2:acc 0.9503, nmi 0.8984, ari 0.8953, f1 0.9507
284P:acc 0.9508, nmi 0.8960, ari 0.8959, f1 0.9510
285Q:acc 0.9508, nmi 0.8961, ari 0.8959, f1 0.9510
285Z:acc 0.9520, nmi 0.9005, ari 0.8988, f1 0.9523
285Z2:acc 0.9502, nmi 0.8982, ari 0.8952, f1 0.9507
285P:acc 0.9509, nmi 0.8963, ari 0.8962, f1 0.9512
286Q:acc 0.9507, nmi 0.8958, ari 0.8957, f1 0.9509
286Z:acc 0.9520, nmi 0.9005, ari 0.8988, f1 0.9523
286Z2:acc 0.9502, nmi 0.8982, ari 0.8952, f1 0.9506
286P:acc 0.9509, nmi 0.8963, ari 0.8962, f1 0.9512
287Q:acc 0.9507, nmi 0.8958, ari 0.8957, f1 0.9509
287Z:acc 0.9521, nmi 0.9006, ari 0.8990, f1 0.9524
287Z2:acc 0.9503, nmi 0.8982, ari 0.8953, f1 0.9507
287P:acc 0.9509, nmi 0.8963, ari 0.8962, f1 0.9512
288Q:acc 0.9510, nmi 0.8965, ari 0.8963, f1 0.9512
288Z:acc 0.9521, nmi 0.9006, ari 0.8990, f1 0.9524
288Z2:acc 0.9504, nmi 0.8983, ari 0.8955, f1 0.9508
288P:acc 0.9509, nmi 0.8963, ari 0.8962, f1 0.9512
289Q:acc 0.9507, nmi 0.8958, ari 0.8957, f1 0.9509
289Z:acc 0.9521, nmi 0.9006, ari 0.8990, f1 0.9524
289Z2:acc 0.9505, nmi 0.8985, ari 0.8956, f1 0.9509
289P:acc 0.9509, nmi 0.8963, ari 0.8962, f1 0.9512
290Q:acc 0.9510, nmi 0.8965, ari 0.8963, f1 0.9512
290Z:acc 0.9522, nmi 0.9009, ari 0.8993, f1 0.9525
290Z2:acc 0.9504, nmi 0.8982, ari 0.8955, f1 0.9508
290P:acc 0.9509, nmi 0.8963, ari 0.8962, f1 0.9512
291Q:acc 0.9507, nmi 0.8959, ari 0.8957, f1 0.9509
291Z:acc 0.9522, nmi 0.9009, ari 0.8993, f1 0.9525
291Z2:acc 0.9504, nmi 0.8982, ari 0.8955, f1 0.9508
291P:acc 0.9510, nmi 0.8965, ari 0.8964, f1 0.9512
292Q:acc 0.9509, nmi 0.8963, ari 0.8962, f1 0.9512
292Z:acc 0.9522, nmi 0.9009, ari 0.8993, f1 0.9525
292Z2:acc 0.9504, nmi 0.8982, ari 0.8955, f1 0.9508
292P:acc 0.9509, nmi 0.8963, ari 0.8962, f1 0.9512
293Q:acc 0.9509, nmi 0.8962, ari 0.8962, f1 0.9512
293Z:acc 0.9522, nmi 0.9009, ari 0.8993, f1 0.9525
293Z2:acc 0.9504, nmi 0.8982, ari 0.8955, f1 0.9508
293P:acc 0.9510, nmi 0.8965, ari 0.8964, f1 0.9512
294Q:acc 0.9510, nmi 0.8964, ari 0.8963, f1 0.9512
294Z:acc 0.9522, nmi 0.9008, ari 0.8992, f1 0.9524
294Z2:acc 0.9504, nmi 0.8985, ari 0.8955, f1 0.9508
294P:acc 0.9509, nmi 0.8963, ari 0.8962, f1 0.9512
295Q:acc 0.9511, nmi 0.8965, ari 0.8965, f1 0.9513
295Z:acc 0.9520, nmi 0.9005, ari 0.8988, f1 0.9523
295Z2:acc 0.9504, nmi 0.8986, ari 0.8955, f1 0.9508
295P:acc 0.9509, nmi 0.8963, ari 0.8962, f1 0.9512
296Q:acc 0.9511, nmi 0.8965, ari 0.8965, f1 0.9513
296Z:acc 0.9520, nmi 0.9005, ari 0.8988, f1 0.9523
296Z2:acc 0.9505, nmi 0.8987, ari 0.8957, f1 0.9509
296P:acc 0.9509, nmi 0.8963, ari 0.8962, f1 0.9512
297Q:acc 0.9511, nmi 0.8965, ari 0.8965, f1 0.9513
297Z:acc 0.9520, nmi 0.9005, ari 0.8988, f1 0.9523
297Z2:acc 0.9504, nmi 0.8986, ari 0.8955, f1 0.9508
297P:acc 0.9509, nmi 0.8963, ari 0.8962, f1 0.9512
298Q:acc 0.9511, nmi 0.8965, ari 0.8965, f1 0.9513
298Z:acc 0.9519, nmi 0.9004, ari 0.8987, f1 0.9522
298Z2:acc 0.9504, nmi 0.8986, ari 0.8955, f1 0.9508
298P:acc 0.9510, nmi 0.8965, ari 0.8964, f1 0.9512
299Q:acc 0.9512, nmi 0.8968, ari 0.8966, f1 0.9514
299Z:acc 0.9520, nmi 0.9005, ari 0.8988, f1 0.9523
299Z2:acc 0.9505, nmi 0.8986, ari 0.8958, f1 0.9509
299P:acc 0.9509, nmi 0.8963, ari 0.8962, f1 0.9512
300Q:acc 0.9511, nmi 0.8965, ari 0.8965, f1 0.9513
300Z:acc 0.9520, nmi 0.9005, ari 0.8988, f1 0.9523
300Z2:acc 0.9506, nmi 0.8984, ari 0.8960, f1 0.9510
300P:acc 0.9510, nmi 0.8965, ari 0.8964, f1 0.9512
301Q:acc 0.9512, nmi 0.8968, ari 0.8966, f1 0.9514
301Z:acc 0.9518, nmi 0.9002, ari 0.8985, f1 0.9521
301Z2:acc 0.9506, nmi 0.8986, ari 0.8960, f1 0.9510
301P:acc 0.9510, nmi 0.8964, ari 0.8964, f1 0.9512
302Q:acc 0.9511, nmi 0.8965, ari 0.8965, f1 0.9513
302Z:acc 0.9518, nmi 0.9001, ari 0.8984, f1 0.9521
302Z2:acc 0.9506, nmi 0.8986, ari 0.8960, f1 0.9510
302P:acc 0.9510, nmi 0.8965, ari 0.8964, f1 0.9512
303Q:acc 0.9512, nmi 0.8970, ari 0.8968, f1 0.9515
303Z:acc 0.9518, nmi 0.9001, ari 0.8984, f1 0.9521
303Z2:acc 0.9507, nmi 0.8987, ari 0.8961, f1 0.9511
303P:acc 0.9511, nmi 0.8965, ari 0.8965, f1 0.9513
304Q:acc 0.9510, nmi 0.8964, ari 0.8963, f1 0.9512
304Z:acc 0.9518, nmi 0.9001, ari 0.8984, f1 0.9521
304Z2:acc 0.9506, nmi 0.8986, ari 0.8960, f1 0.9510
304P:acc 0.9511, nmi 0.8965, ari 0.8965, f1 0.9513
305Q:acc 0.9514, nmi 0.8972, ari 0.8971, f1 0.9516
305Z:acc 0.9518, nmi 0.9001, ari 0.8984, f1 0.9521
305Z2:acc 0.9507, nmi 0.8987, ari 0.8961, f1 0.9511
305P:acc 0.9510, nmi 0.8962, ari 0.8964, f1 0.9512
306Q:acc 0.9512, nmi 0.8967, ari 0.8966, f1 0.9514
306Z:acc 0.9518, nmi 0.9002, ari 0.8985, f1 0.9521
306Z2:acc 0.9507, nmi 0.8987, ari 0.8961, f1 0.9511
306P:acc 0.9511, nmi 0.8965, ari 0.8965, f1 0.9513
307Q:acc 0.9514, nmi 0.8971, ari 0.8971, f1 0.9516
307Z:acc 0.9518, nmi 0.9001, ari 0.8984, f1 0.9521
307Z2:acc 0.9507, nmi 0.8987, ari 0.8961, f1 0.9511
307P:acc 0.9511, nmi 0.8963, ari 0.8965, f1 0.9513
308Q:acc 0.9512, nmi 0.8969, ari 0.8968, f1 0.9515
308Z:acc 0.9518, nmi 0.9002, ari 0.8985, f1 0.9521
308Z2:acc 0.9507, nmi 0.8987, ari 0.8961, f1 0.9511
308P:acc 0.9511, nmi 0.8964, ari 0.8965, f1 0.9513
309Q:acc 0.9514, nmi 0.8971, ari 0.8971, f1 0.9516
309Z:acc 0.9520, nmi 0.9004, ari 0.8988, f1 0.9523
309Z2:acc 0.9507, nmi 0.8987, ari 0.8961, f1 0.9511
309P:acc 0.9511, nmi 0.8963, ari 0.8965, f1 0.9513
310Q:acc 0.9513, nmi 0.8969, ari 0.8970, f1 0.9515
310Z:acc 0.9521, nmi 0.9006, ari 0.8990, f1 0.9524
310Z2:acc 0.9508, nmi 0.8989, ari 0.8964, f1 0.9512
310P:acc 0.9511, nmi 0.8963, ari 0.8965, f1 0.9513
311Q:acc 0.9512, nmi 0.8968, ari 0.8968, f1 0.9515
311Z:acc 0.9523, nmi 0.9008, ari 0.8994, f1 0.9526
311Z2:acc 0.9508, nmi 0.8986, ari 0.8963, f1 0.9511
311P:acc 0.9511, nmi 0.8963, ari 0.8965, f1 0.9513
312Q:acc 0.9513, nmi 0.8968, ari 0.8970, f1 0.9515
312Z:acc 0.9525, nmi 0.9011, ari 0.8997, f1 0.9527
312Z2:acc 0.9507, nmi 0.8985, ari 0.8961, f1 0.9511
312P:acc 0.9512, nmi 0.8964, ari 0.8967, f1 0.9514
313Q:acc 0.9512, nmi 0.8967, ari 0.8968, f1 0.9515
313Z:acc 0.9525, nmi 0.9011, ari 0.8997, f1 0.9527
313Z2:acc 0.9506, nmi 0.8983, ari 0.8960, f1 0.9510
313P:acc 0.9511, nmi 0.8965, ari 0.8965, f1 0.9513
314Q:acc 0.9515, nmi 0.8970, ari 0.8973, f1 0.9517
314Z:acc 0.9525, nmi 0.9012, ari 0.8999, f1 0.9528
314Z2:acc 0.9507, nmi 0.8984, ari 0.8961, f1 0.9511
314P:acc 0.9511, nmi 0.8963, ari 0.8965, f1 0.9513
315Q:acc 0.9511, nmi 0.8964, ari 0.8965, f1 0.9513
315Z:acc 0.9525, nmi 0.9012, ari 0.8999, f1 0.9528
315Z2:acc 0.9508, nmi 0.8986, ari 0.8964, f1 0.9512
315P:acc 0.9512, nmi 0.8966, ari 0.8967, f1 0.9514
316Q:acc 0.9515, nmi 0.8970, ari 0.8973, f1 0.9517
316Z:acc 0.9525, nmi 0.9010, ari 0.8999, f1 0.9528
316Z2:acc 0.9509, nmi 0.8987, ari 0.8966, f1 0.9513
316P:acc 0.9510, nmi 0.8962, ari 0.8964, f1 0.9512
317Q:acc 0.9511, nmi 0.8965, ari 0.8965, f1 0.9513
317Z:acc 0.9525, nmi 0.9010, ari 0.8999, f1 0.9528
317Z2:acc 0.9508, nmi 0.8985, ari 0.8964, f1 0.9512
317P:acc 0.9510, nmi 0.8962, ari 0.8964, f1 0.9512
318Q:acc 0.9513, nmi 0.8969, ari 0.8970, f1 0.9515
318Z:acc 0.9525, nmi 0.9008, ari 0.8997, f1 0.9527
318Z2:acc 0.9508, nmi 0.8985, ari 0.8964, f1 0.9512
318P:acc 0.9510, nmi 0.8962, ari 0.8964, f1 0.9512
319Q:acc 0.9511, nmi 0.8965, ari 0.8965, f1 0.9513
319Z:acc 0.9525, nmi 0.9008, ari 0.8997, f1 0.9527
319Z2:acc 0.9508, nmi 0.8985, ari 0.8964, f1 0.9512
319P:acc 0.9510, nmi 0.8962, ari 0.8964, f1 0.9512
320Q:acc 0.9510, nmi 0.8964, ari 0.8964, f1 0.9512
320Z:acc 0.9525, nmi 0.9009, ari 0.8999, f1 0.9528
320Z2:acc 0.9509, nmi 0.8987, ari 0.8966, f1 0.9513
320P:acc 0.9510, nmi 0.8962, ari 0.8964, f1 0.9512
321Q:acc 0.9513, nmi 0.8968, ari 0.8970, f1 0.9515
321Z:acc 0.9525, nmi 0.9009, ari 0.8999, f1 0.9528
321Z2:acc 0.9509, nmi 0.8987, ari 0.8966, f1 0.9513
321P:acc 0.9509, nmi 0.8961, ari 0.8962, f1 0.9512
322Q:acc 0.9510, nmi 0.8964, ari 0.8964, f1 0.9512
322Z:acc 0.9525, nmi 0.9009, ari 0.8999, f1 0.9528
322Z2:acc 0.9510, nmi 0.8988, ari 0.8967, f1 0.9514
322P:acc 0.9510, nmi 0.8962, ari 0.8964, f1 0.9512
323Q:acc 0.9513, nmi 0.8968, ari 0.8970, f1 0.9515
323Z:acc 0.9526, nmi 0.9010, ari 0.9000, f1 0.9529
323Z2:acc 0.9511, nmi 0.8990, ari 0.8969, f1 0.9514
323P:acc 0.9510, nmi 0.8961, ari 0.8964, f1 0.9512
324Q:acc 0.9511, nmi 0.8965, ari 0.8965, f1 0.9513
324Z:acc 0.9526, nmi 0.9010, ari 0.9000, f1 0.9529
324Z2:acc 0.9511, nmi 0.8990, ari 0.8969, f1 0.9514
324P:acc 0.9510, nmi 0.8962, ari 0.8964, f1 0.9512
325Q:acc 0.9512, nmi 0.8967, ari 0.8968, f1 0.9515
325Z:acc 0.9527, nmi 0.9012, ari 0.9002, f1 0.9530
325Z2:acc 0.9511, nmi 0.8990, ari 0.8969, f1 0.9514
325P:acc 0.9510, nmi 0.8961, ari 0.8964, f1 0.9512
326Q:acc 0.9511, nmi 0.8965, ari 0.8965, f1 0.9513
326Z:acc 0.9527, nmi 0.9012, ari 0.9002, f1 0.9530
326Z2:acc 0.9511, nmi 0.8990, ari 0.8969, f1 0.9514
326P:acc 0.9508, nmi 0.8959, ari 0.8961, f1 0.9511
327Q:acc 0.9511, nmi 0.8965, ari 0.8965, f1 0.9513
327Z:acc 0.9527, nmi 0.9012, ari 0.9002, f1 0.9530
327Z2:acc 0.9510, nmi 0.8988, ari 0.8967, f1 0.9514
327P:acc 0.9508, nmi 0.8959, ari 0.8961, f1 0.9511
328Q:acc 0.9512, nmi 0.8967, ari 0.8968, f1 0.9515
328Z:acc 0.9528, nmi 0.9013, ari 0.9003, f1 0.9530
328Z2:acc 0.9511, nmi 0.8989, ari 0.8969, f1 0.9514
328P:acc 0.9510, nmi 0.8961, ari 0.8964, f1 0.9512
329Q:acc 0.9511, nmi 0.8965, ari 0.8965, f1 0.9513
329Z:acc 0.9528, nmi 0.9013, ari 0.9003, f1 0.9530
329Z2:acc 0.9511, nmi 0.8989, ari 0.8969, f1 0.9514
329P:acc 0.9509, nmi 0.8961, ari 0.8962, f1 0.9512
330Q:acc 0.9512, nmi 0.8967, ari 0.8968, f1 0.9515
330Z:acc 0.9528, nmi 0.9014, ari 0.9003, f1 0.9530
330Z2:acc 0.9512, nmi 0.8991, ari 0.8970, f1 0.9515
330P:acc 0.9510, nmi 0.8961, ari 0.8964, f1 0.9512
331Q:acc 0.9510, nmi 0.8963, ari 0.8964, f1 0.9512
331Z:acc 0.9528, nmi 0.9014, ari 0.9003, f1 0.9530
331Z2:acc 0.9511, nmi 0.8989, ari 0.8969, f1 0.9514
331P:acc 0.9510, nmi 0.8962, ari 0.8964, f1 0.9512
332Q:acc 0.9512, nmi 0.8965, ari 0.8967, f1 0.9514
332Z:acc 0.9528, nmi 0.9014, ari 0.9003, f1 0.9530
332Z2:acc 0.9511, nmi 0.8989, ari 0.8969, f1 0.9514
332P:acc 0.9510, nmi 0.8961, ari 0.8964, f1 0.9512
333Q:acc 0.9511, nmi 0.8964, ari 0.8965, f1 0.9513
333Z:acc 0.9527, nmi 0.9012, ari 0.9002, f1 0.9530
333Z2:acc 0.9511, nmi 0.8989, ari 0.8969, f1 0.9514
333P:acc 0.9510, nmi 0.8962, ari 0.8964, f1 0.9512
334Q:acc 0.9510, nmi 0.8962, ari 0.8964, f1 0.9512
334Z:acc 0.9527, nmi 0.9012, ari 0.9002, f1 0.9530
334Z2:acc 0.9512, nmi 0.8991, ari 0.8970, f1 0.9515
334P:acc 0.9510, nmi 0.8961, ari 0.8964, f1 0.9512
335Q:acc 0.9511, nmi 0.8964, ari 0.8965, f1 0.9513
335Z:acc 0.9527, nmi 0.9010, ari 0.9002, f1 0.9530
335Z2:acc 0.9510, nmi 0.8988, ari 0.8967, f1 0.9514
335P:acc 0.9510, nmi 0.8961, ari 0.8964, f1 0.9512
336Q:acc 0.9512, nmi 0.8965, ari 0.8967, f1 0.9514
336Z:acc 0.9527, nmi 0.9010, ari 0.9002, f1 0.9530
336Z2:acc 0.9511, nmi 0.8990, ari 0.8969, f1 0.9514
336P:acc 0.9511, nmi 0.8962, ari 0.8966, f1 0.9513
337Q:acc 0.9511, nmi 0.8964, ari 0.8965, f1 0.9513
337Z:acc 0.9527, nmi 0.9010, ari 0.9002, f1 0.9530
337Z2:acc 0.9510, nmi 0.8988, ari 0.8967, f1 0.9514
337P:acc 0.9511, nmi 0.8963, ari 0.8965, f1 0.9513
338Q:acc 0.9512, nmi 0.8964, ari 0.8967, f1 0.9514
338Z:acc 0.9527, nmi 0.9010, ari 0.9002, f1 0.9530
338Z2:acc 0.9511, nmi 0.8991, ari 0.8969, f1 0.9514
338P:acc 0.9512, nmi 0.8963, ari 0.8967, f1 0.9514
339Q:acc 0.9511, nmi 0.8964, ari 0.8965, f1 0.9513
339Z:acc 0.9527, nmi 0.9010, ari 0.9002, f1 0.9530
339Z2:acc 0.9510, nmi 0.8988, ari 0.8967, f1 0.9514
339P:acc 0.9511, nmi 0.8963, ari 0.8965, f1 0.9513
340Q:acc 0.9512, nmi 0.8965, ari 0.8967, f1 0.9514
340Z:acc 0.9528, nmi 0.9011, ari 0.9003, f1 0.9530
340Z2:acc 0.9512, nmi 0.8992, ari 0.8970, f1 0.9515
340P:acc 0.9512, nmi 0.8963, ari 0.8967, f1 0.9514
341Q:acc 0.9512, nmi 0.8965, ari 0.8967, f1 0.9514
341Z:acc 0.9528, nmi 0.9011, ari 0.9003, f1 0.9530
341Z2:acc 0.9512, nmi 0.8992, ari 0.8970, f1 0.9515
341P:acc 0.9510, nmi 0.8961, ari 0.8964, f1 0.9512
342Q:acc 0.9511, nmi 0.8963, ari 0.8965, f1 0.9513
342Z:acc 0.9528, nmi 0.9011, ari 0.9003, f1 0.9530
342Z2:acc 0.9512, nmi 0.8992, ari 0.8970, f1 0.9515
342P:acc 0.9510, nmi 0.8961, ari 0.8964, f1 0.9512
343Q:acc 0.9511, nmi 0.8963, ari 0.8965, f1 0.9513
343Z:acc 0.9527, nmi 0.9009, ari 0.9002, f1 0.9530
343Z2:acc 0.9512, nmi 0.8992, ari 0.8970, f1 0.9515
343P:acc 0.9512, nmi 0.8963, ari 0.8967, f1 0.9514
344Q:acc 0.9512, nmi 0.8965, ari 0.8967, f1 0.9514
344Z:acc 0.9528, nmi 0.9011, ari 0.9003, f1 0.9530
344Z2:acc 0.9513, nmi 0.8995, ari 0.8974, f1 0.9517
344P:acc 0.9510, nmi 0.8961, ari 0.8964, f1 0.9512
345Q:acc 0.9512, nmi 0.8964, ari 0.8967, f1 0.9514
345Z:acc 0.9527, nmi 0.9009, ari 0.9002, f1 0.9530
345Z2:acc 0.9512, nmi 0.8992, ari 0.8970, f1 0.9515
345P:acc 0.9512, nmi 0.8963, ari 0.8967, f1 0.9514
346Q:acc 0.9512, nmi 0.8965, ari 0.8967, f1 0.9514
346Z:acc 0.9527, nmi 0.9009, ari 0.9002, f1 0.9530
346Z2:acc 0.9512, nmi 0.8993, ari 0.8972, f1 0.9516
346P:acc 0.9511, nmi 0.8962, ari 0.8965, f1 0.9513
347Q:acc 0.9512, nmi 0.8964, ari 0.8967, f1 0.9514
347Z:acc 0.9527, nmi 0.9009, ari 0.9002, f1 0.9530
347Z2:acc 0.9513, nmi 0.8995, ari 0.8974, f1 0.9517
347P:acc 0.9511, nmi 0.8961, ari 0.8965, f1 0.9513
348Q:acc 0.9512, nmi 0.8966, ari 0.8968, f1 0.9515
348Z:acc 0.9527, nmi 0.9009, ari 0.9002, f1 0.9530
348Z2:acc 0.9513, nmi 0.8995, ari 0.8974, f1 0.9517
348P:acc 0.9511, nmi 0.8961, ari 0.8965, f1 0.9513
349Q:acc 0.9512, nmi 0.8964, ari 0.8967, f1 0.9514
349Z:acc 0.9527, nmi 0.9009, ari 0.9002, f1 0.9530
349Z2:acc 0.9513, nmi 0.8995, ari 0.8974, f1 0.9517
349P:acc 0.9511, nmi 0.8961, ari 0.8965, f1 0.9513
350Q:acc 0.9512, nmi 0.8966, ari 0.8968, f1 0.9515
350Z:acc 0.9528, nmi 0.9011, ari 0.9003, f1 0.9530
350Z2:acc 0.9513, nmi 0.8995, ari 0.8974, f1 0.9517
350P:acc 0.9512, nmi 0.8963, ari 0.8967, f1 0.9514
351Q:acc 0.9512, nmi 0.8966, ari 0.8968, f1 0.9515
351Z:acc 0.9528, nmi 0.9011, ari 0.9003, f1 0.9530
